File,Soiling Weight,STC Power,Status,Status2,SD,SR,count1,count2,count3,count4,count5,count6,count7,count8,count9,count10,count11,count12,count13,count14,count15,count16
IMG_7907,,286,Clear,0,232.5025815,0.001093164,0.044771242,0.12124183,0.279411765,0,0,0.033333333,0.010130719,0,0.023202614,0.000653595,0.023529412,0,0.348039216,0.043464052,0.008823529,0.063398693
IMG_7908,,286,Clear,0,242.5828191,0.001044901,0,0.15411066,0.248827759,0,0.007814942,0.034698343,0.025007815,0,0.06345733,0.049390435,0.021881838,0,0.334479525,0.010315724,0.007814942,0.042200688
IMG_7910,,289,Clear,0,259.4607887,0.001290629,0.008733624,0.051154086,0.320960699,0.148783531,0,0.026200873,0.007174049,0.008421709,0.031503431,0.007797879,0.025265128,0,0.285714286,0.017155334,0.017467249,0.043668122
IMG_7911,,289,Clear,0,235.4694703,0.001172751,0.000966184,0.083413849,0.465056361,0,0,0.047665056,0.007729469,0,0.024154589,0.017069243,0.018679549,0,0.291465378,0.01610306,0,0.027697262
IMG_7912,,289,Clear,0,254.0419048,0.001215449,0,0.091216216,0.235135135,0.306756757,0,0.05,0,0,0,0.009121622,0.016554054,0.001013514,0.073310811,0.188851351,0,0.028040541
IMG_7913,,289,Clear,0,240.0848096,0.000966634,0,0.054882665,0.442467827,0,0,0.043149129,0.00984103,0,0.050719152,0.040499621,0.032929599,0,0.268357305,0.007948524,0,0.049205148
IMG_7914,,289,Clear,0,244.9856712,0.001143795,0.017432115,0.053972511,0.417365069,0,0,0.033188066,0,0,0.027489105,0.016426416,0.008045592,0,0.349312772,0.04492122,0.016091183,0.01575595
IMG_7916,,282,Clear,0,258.7918897,0.001333551,0.00698577,0.126778784,0.297283312,0,0,0.030530401,0.015006468,0,0.023803364,0.006209573,0.01992238,0,0.351617076,0.033376455,0.054075032,0.034411384
IMG_7917,,282,Clear,0,244.1175995,0.00139035,0.019851773,0.119640021,0.333509794,0,0,0.020910535,0.018793012,0,0.023028057,0.001058761,0.039703547,0,0.311540498,0.039438857,0.031762837,0.040762308
IMG_7918,,282,Clear,0,245.8199309,0.001383103,0.020696882,0.13963846,0.287922452,0,0,0.025674614,0.006811632,0,0.033796175,0.00628766,0.033534189,0,0.368352109,0.020958868,0.043227666,0.013099293
IMG_7919,,282,Clear,0,234.9538749,0.001296367,0.023076923,0.081846154,0.362461538,0,0,0.041230769,0.015076923,0,0.018461538,0.015384615,0.02,0,0.323384615,0.026461538,0.021538462,0.051076923
IMG_7922,,280,Clear,0,185.8725939,0.003335815,0.017871649,0.136242312,0.138215156,0,0,0.217128931,0.2808402,0,0.01763955,0.003249391,0.005686434,0,0.149704073,0.008239527,0.012185215,0.012997563
IMG_7923,,280,Clear,0,170.4883515,0.003152069,0.012377185,0.105014674,0.143549828,0,0,0.230572923,0.297562843,0,0.016205181,0,0.005997193,0,0.154268215,0.002934796,0.011483986,0.020033176
IMG_7924,,280,Clear,0,171.6429354,0.002968596,0.018945073,0.126618509,0.167507156,0,0,0.252964427,0.238244514,0,0.007223661,0.007223661,0.000817773,0,0.150470219,0.014174731,0.007223661,0.008586616
IMG_7927,,260,Clean,1,144.3428811,0.025436798,0.016620499,0.091114008,0.145184944,0.000162946,0.016729129,0.282847211,0.337135408,0.010319917,0.022893922,0.002063983,0.005540166,0,0.05238716,0.003965021,0.008989191,0.004046494
IMG_7928,,260,Clean,1,122.2295445,0.027195918,0.013819058,0.103657986,0.131567063,0,0.020864067,0.322534999,0.347343068,0,0.006774048,0.00240855,0.003432184,0,0.033328316,0.00240855,0.002167695,0.009694415
IMG_7929,,260,Clean,1,113.8678601,0.025428222,0.005116755,0.057214625,0.059261327,0,0.010915744,0.354389556,0.408968276,0,0.0043725,0.017924148,0.022947871,0,0.043787019,0.00387633,0.004930691,0.006295159
IMG_7930,,260,Clean,1,124.2715902,0.027640909,0.004601933,0.081626783,0.116141279,0,0.000862862,0.317964795,0.406379429,0.016078003,0.005292223,0.001553152,0.003250115,0.000776576,0.033795444,0.002847446,0.006442706,0.002387253
IMG_7933,,204,Clean,1,137.8326069,0.058391164,0.002332294,0.032768724,0.066849363,0.006384654,0.001107839,0.131891199,0.183697268,0.036879391,0.014095799,0.116439754,0.19944025,0.05903618,0.025363692,0.092621206,0.022535786,0.008556602
IMG_7934,,204,Clean,1,129.6058002,0.069792734,0,0.035795717,0.076515268,0.005049728,0,0.137419743,0.197387011,0.043559149,0.005287527,0.136328666,0.203485851,0.064415504,0.017149492,0.062960735,0.011498272,0.003147337
IMG_7935,,204,Clean,1,129.9152514,0.063159384,0.001403731,0.029206665,0.045658999,0,0.000830164,0.161942281,0.215691602,3.02E-05,0.024497374,0.137278875,0.231434523,0.014565598,0.029131196,0.084857816,0.021961601,0.001509388
IMG_7936,,204,Clean,1,125.0245543,0.064371141,0.003709584,0.059180434,0.080699162,0,0.00154042,0.146921517,0.227589242,0.000974552,0.036435656,0.182602682,0.206463478,0.010500008,0.018925164,0.021267231,0.002750751,0.00044012
IMG_7938,,211,Clean,1,137.1980104,0.059825784,0.002138018,0.031376855,0.051153518,0.000577843,0.00440605,0.135012929,0.180951418,0.008060905,0.030712335,0.128064372,0.271470465,0.02426939,0.032546986,0.074570591,0.020036693,0.004651633
IMG_7939,,211,Clean,1,132.7222968,0.06014948,0.002072151,0.032621991,0.050580634,0.001208755,0.001568503,0.136100039,0.176089678,0.011540731,0.027858921,0.123436893,0.270415725,0.030564229,0.033197588,0.07487085,0.024434116,0.003439195
IMG_7940,,211,Clean,1,127.7439705,0.066503712,0.004387689,0.024659128,0.031169893,0,0.008476575,0.172362275,0.189409785,0,0.031563055,0.159796814,0.256200167,0.000283077,0.030131945,0.074527812,0.016166827,0.000864957
IMG_7941,,211,Clean,1,123.74811,0.06371775,0.003300173,0.037729862,0.043870087,0,0.005632507,0.166627001,0.189553683,0,0.036888952,0.174020658,0.257826011,0.001015438,0.02360893,0.052342647,0.006251289,0.001332762
IMG_7943,,198,Now,2,120.9597432,0.115446939,0.001148677,0.022073745,0.039571926,0.000823219,0.033598805,0.181031512,0.195725007,0.009926485,0.038614695,0.175690163,0.192949037,0.021327105,0.020216717,0.04941226,0.015679443,0.002211203
IMG_7944,,198,Now,2,116.9615935,0.127475973,0.001233857,0.019577198,0.020379205,0,0.033766554,0.184585013,0.193818376,0,0.045714403,0.197992926,0.195700008,0.010734556,0.021654191,0.057477174,0.016482274,0.000884264
IMG_7945,,198,Now,2,112.5910734,0.125590927,0.000572189,0.015757216,0.015911267,0,0.02423002,0.185543415,0.20993849,4.40E-05,0.023041627,0.211666061,0.215616369,0.013600502,0.013457454,0.053059563,0.016604496,0.000957317
IMG_7946,,198,Now,2,113.6757754,0.120713154,0.000979498,0.013938145,0.014737506,0,0.022697335,0.182276714,0.19540424,0,0.042838968,0.218067799,0.201134867,0.002735839,0.019837651,0.063948841,0.020287995,0.001114601
IMG_7948,,131,Now,2,120.3752145,0.125329372,0.000315184,0.057014532,0.005076714,0,0.019890361,0.213244481,0.180161419,5.63E-05,0.020880939,0.196190776,0.206591848,0.01214584,0.010198453,0.059277103,0.016828574,0.002127492
IMG_7949,,131,Now,2,117.0414525,0.13988318,0.000857606,0.058306899,0.016666494,0,0.018288714,0.209751914,0.203356031,0.000898937,0.006902181,0.192362137,0.205670535,0.018536696,0.010229281,0.044895176,0.012512787,0.000764613
IMG_7950,,131,Now,2,115.7571582,0.135012922,3.27E-05,0.063346839,0.015814926,0,0.033372544,0.22424084,0.180172526,0,0.04243454,0.196978608,0.186500675,0.000980264,0.012296868,0.03974426,0.004084433,0
IMG_7951,,131,Now,2,115.3238517,0.138766673,0.000285847,0.069863217,0.023958245,0,0.023852376,0.22301389,0.203904463,0.000677564,0.014281782,0.208001609,0.181618955,0.011222156,0.00993055,0.022719573,0.005822817,0.000846955
IMG_7953,,193,Now,2,122.2238479,0.164514379,0.000423891,0.076332459,0.046452108,0.000783799,0.013500544,0.239602662,0.190487235,0.014540278,0.005622561,0.148370017,0.165685584,0.031080044,0.011509054,0.043140956,0.010085418,0.00238339
IMG_7954,,193,Now,2,119.0485232,0.164322803,0.000221006,0.082902655,0.051366836,0.000493013,0.009775254,0.240335249,0.201633742,0.018351977,0.003102581,0.15653157,0.161495699,0.029062256,0.008925232,0.026792697,0.008245214,0.00076502
IMG_7955,,193,Now,2,117.9784402,0.171988274,4.23E-05,0.075911976,0.035133305,0,0.024325011,0.260592467,0.183410918,0.00011003,0.030503597,0.157443927,0.162420652,0.009377909,0.011426153,0.03946678,0.009530258,0.000304697
IMG_7956,,193,Now,2,121.9395453,0.16611938,0.00360139,0.055232461,0.020588923,0,0.050018383,0.269469234,0.152595341,0,0.045305659,0.159004312,0.146278285,0.002949631,0.021198904,0.051990374,0.020639059,0.001128046
IMG_7958,,204,Clean,1,127.0128047,0.181699697,0.002407855,0.124520485,0.094676547,0,0.023106432,0.220363571,0.174913444,0.006243971,0.011627994,0.139139603,0.143312221,0.014073238,0.007956389,0.030038361,0.007619888,0
IMG_7959,,204,Clean,1,121.8843641,0.180551237,0.002473063,0.09045366,0.058717347,0,0.034161664,0.248952328,0.172716791,0,0.035799769,0.14587094,0.141059998,0.002687766,0.01602322,0.039521291,0.011363365,0.000198799
IMG_7960,,204,Clean,1,124.3635973,0.179691061,0.00293219,0.072542848,0.052671679,0,0.029545087,0.25373835,0.178524977,0,0.035648045,0.143646536,0.137597451,0.007326628,0.01557678,0.045575933,0.02278027,0.001893225
IMG_7963,,186,Now,2,144.4895599,0.2220883,0,0.071936229,0.072200765,0.009370462,0.009041262,0.161290702,0.171254901,0.045276852,0.003438971,0.140568694,0.143049457,0.067180455,0.014872817,0.057422006,0.020245842,0.012850584
IMG_7964,,186,Now,2,136.9781764,0.238131965,0.00342164,0.058763469,0.047635544,0,0.025829429,0.187533806,0.180319799,0.006375311,0.024814484,0.158641311,0.149439957,0.041400016,0.025324995,0.057396029,0.022170766,0.010933445
IMG_7965,,186,Now,2,132.7246787,0.231270436,0.000793677,0.056619986,0.046000459,0,0.021685087,0.202971369,0.190980945,0.000819914,0.027640943,0.164481322,0.161464039,0.019546752,0.024794202,0.053084517,0.024728608,0.00438818
IMG_7966,,186,Now,2,137.10981,0.22302955,0,0.082213846,0.081791356,0.005485764,0.007961289,0.175207779,0.185538971,0.033561522,0.002752784,0.154261534,0.152030261,0.049299261,0.011242186,0.04104751,0.012179585,0.005426351
IMG_7968,,140,Now,2,146.4539091,0.299868502,0.017488984,0.075972366,0.048261981,0,0.044356199,0.165402818,0.14943154,0.00112604,0.037964424,0.14914867,0.153250286,0.032290703,0.022558886,0.048240222,0.033770331,0.02073655
IMG_7969,,140,Now,2,142.2423578,0.295128478,0.010209913,0.064827988,0.04444898,0,0.030285714,0.184215743,0.159341108,0.000862974,0.034880466,0.153620991,0.159510204,0.029877551,0.018810496,0.050997085,0.037399417,0.02071137
IMG_7970,,140,Now,2,142.5158946,0.300773532,0.01241013,0.096161332,0.073373174,0,0.021345652,0.177302285,0.15742776,0.009485048,0.020172185,0.158858818,0.161972798,0.057476989,0.011225214,0.022719467,0.009908641,0.010160507
IMG_7971,,140,Now,2,141.9631253,0.296995204,0.017296653,0.092057648,0.063927648,0,0.040362679,0.176166635,0.153117813,0.001124053,0.032075656,0.152458292,0.165172708,0.031083507,0.01454387,0.03216168,0.017199158,0.011252
IMG_7973,,140,Now,2,144.1946223,0.33399688,0.003949324,0.07712598,0.067833167,0.004221356,0.010147772,0.154582285,0.161494817,0.029685511,0.006208163,0.152041699,0.152862653,0.065943514,0.007374015,0.04450155,0.029792381,0.032235813
IMG_7974,,140,Now,2,136.9357955,0.332321387,0.024582327,0.068831597,0.042542388,0,0.057731469,0.179400755,0.136183176,0,0.051876219,0.175873561,0.16532979,0.004947794,0.021319808,0.036730351,0.027623384,0.00702738
IMG_7975,,140,Now,2,135.6165685,0.344592741,0.012511771,0.077059813,0.056437875,0,0.028811461,0.174334204,0.163520648,0.005269228,0.029388114,0.168080964,0.166356297,0.047830411,0.012347769,0.028758557,0.015918782,0.013374105
IMG_7976,,140,Now,2,134.782418,0.332845875,0.008144821,0.065715152,0.045297991,0,0.028716281,0.174088667,0.166329595,0.000165321,0.03488276,0.178045353,0.165056622,0.017254016,0.018141239,0.042123826,0.040834321,0.015204034
IMG_7978,,137,Now,2,143.8871101,0.369108333,0.013202691,0.088133551,0.074168728,0.000355966,0.023461816,0.155502414,0.150842909,0.018834257,0.024027711,0.145266107,0.150870291,0.052870091,0.014758901,0.037225838,0.025063663,0.025415066
IMG_7979,,137,Now,2,138.2627073,0.377840235,0.021361257,0.075845611,0.052170948,0,0.046492147,0.172735906,0.146158529,0.000306831,0.038460977,0.162396201,0.157701205,0.028681359,0.016841593,0.040238646,0.026738098,0.013870693
IMG_7980,,137,Now,2,137.0048218,0.362441955,0.005603261,0.060846962,0.047228206,0,0.016941267,0.173529144,0.168532735,0.005749917,0.029108637,0.165382165,0.153477764,0.03103539,0.0179274,0.052401614,0.050065237,0.022170303
IMG_7981,,137,Now,2,141.8074078,0.369176581,0.016608367,0.069502456,0.047411395,0,0.039227426,0.162670539,0.150239013,0.002550419,0.035347583,0.160549118,0.14894259,0.032189023,0.020309067,0.0501221,0.039821424,0.02450948
IMG_7983,,138,Now,2,140.3212669,0.371327842,0.008170775,0.084724805,0.075183991,0.000380841,0.01149448,0.166556206,0.161521189,0.023206584,0.002408697,0.1549084,0.167629486,0.073072053,0.003941954,0.036095833,0.015080323,0.015624382
IMG_7984,,138,Now,2,135.1525358,0.372480549,0.017977736,0.080807092,0.052387845,0,0.040024932,0.178778029,0.154577626,0.000808741,0.034605855,0.167481417,0.166471779,0.03195298,0.012826523,0.031128785,0.018817384,0.011353275
IMG_7985,,138,Now,2,134.1831954,0.369922101,0.008520482,0.0858381,0.061637419,0,0.02044811,0.180986973,0.167876526,0.004699873,0.023206276,0.167117638,0.169917674,0.040974726,0.011372855,0.027628762,0.01697816,0.012796424
IMG_7986,,138,Now,2,136.3901186,0.376971055,0.009505404,0.06822182,0.043885144,0,0.02585328,0.174292801,0.163473683,0.005285289,0.022155607,0.163960619,0.164193943,0.046350259,0.013066127,0.044067745,0.030519754,0.025168526
IMG_7988,,115,Now,2,151.4146328,0.444326296,0.011022226,0.092202383,0.081320358,0.003146262,0.023784586,0.143161107,0.153305018,0.026860748,0.021566121,0.127763804,0.140963259,0.065803472,0.012523195,0.034790318,0.031648179,0.030138963
IMG_7989,,115,Now,2,145.3623161,0.435060934,0.050731273,0.091569883,0.049934401,0,0.07773248,0.160114116,0.121705747,0,0.062451021,0.144379188,0.150331517,0.006938513,0.023250183,0.029198109,0.025403059,0.006260511
IMG_7990,,115,Now,2,141.7966593,0.444341311,0.039649879,0.117107374,0.079712204,0,0.051257963,0.162815636,0.149773154,0.001118189,0.042115393,0.14528665,0.160574676,0.021763439,0.009481692,0.00939462,0.007419458,0.002529673
IMG_7991,,115,Now,2,145.99941,0.446002881,0.02766485,0.091891987,0.070864072,0,0.044254999,0.154178422,0.15647835,0.008792297,0.027156675,0.135397866,0.151786497,0.059381955,0.012371423,0.027949603,0.017602117,0.014228889
IMG_7994,,108,Now,2,151.1759134,0.481229792,0.010821244,0.065016292,0.050003836,0,0.029730155,0.141612931,0.150536419,0.010526486,0.022550987,0.128740496,0.144899681,0.050754862,0.024695047,0.071690739,0.063397144,0.035023682
IMG_7995,,108,Now,2,147.9072998,0.484000113,0.013583836,0.057793352,0.040646336,0,0.035248981,0.150928236,0.15060431,0.003365459,0.026313686,0.13654931,0.151361539,0.044003382,0.025535424,0.072891645,0.062105347,0.029069156
IMG_7996,,108,Now,2,144.1107069,0.478095321,0.013526439,0.054581718,0.031209628,0,0.045338954,0.164057932,0.141080211,0,0.034613903,0.152970241,0.160617393,0.0122844,0.031685592,0.074173296,0.069758165,0.014102128
IMG_7997,,108,Now,2,140.6065504,0.483511798,0.012402623,0.059601752,0.033871216,0,0.037866786,0.169538336,0.150205386,0,0.028492385,0.151219467,0.168033572,0.019632034,0.024337927,0.069952848,0.059031623,0.015814045
IMG_8001,,96,Now,2,154.4820729,0.533354132,0.013831391,0.083843937,0.070169852,0.000771182,0.023987201,0.139975215,0.148922456,0.01796738,0.011774907,0.123404402,0.138114403,0.055801319,0.016601506,0.066003169,0.057048254,0.031783425
IMG_8002,,96,Now,2,149.7933019,0.541896811,0.007935439,0.085881532,0.070108622,0.000620466,0.01757716,0.148895611,0.158243427,0.018013936,0.004388167,0.13275532,0.147789384,0.062516073,0.011147985,0.057968707,0.050510864,0.025647306
IMG_8003,,96,Now,2,150.6174492,0.537333625,0.010646382,0.075549909,0.060774436,7.24E-05,0.018755805,0.147035055,0.156037037,0.017010892,0.003542093,0.131527844,0.145752504,0.066459475,0.009749802,0.067705841,0.057292651,0.032087905
IMG_8004,,96,Now,2,142.9815397,0.536395997,0.006579868,0.069687981,0.052061459,0,0.016930911,0.162173632,0.167602898,0.007078608,0.006995485,0.143632752,0.160025549,0.045612838,0.013356608,0.065107448,0.058195086,0.024958876
IMG_8006,,95,Now,2,149.981074,0.593285019,0.027088922,0.078770882,0.053949214,0,0.050222534,0.149280576,0.136580143,0.000769723,0.044411505,0.138344409,0.137769022,0.03102518,0.030567919,0.060061273,0.045169796,0.015988904
IMG_8007,,95,Now,2,146.2170952,0.584858372,0.019142223,0.073197684,0.048522193,0,0.042272243,0.155391933,0.143692796,0.000444423,0.041835828,0.144473539,0.144829878,0.024919724,0.030072629,0.062207221,0.052910371,0.016087315
IMG_8008,,95,Now,2,142.357718,0.58832487,0.011538657,0.071004841,0.046315415,0,0.034218232,0.164795038,0.150920723,0.000165019,0.040074301,0.152570916,0.154483447,0.017018144,0.027858642,0.063820154,0.05262423,0.012592242
IMG_8009,,95,Now,2,147.6948215,0.575415809,0.024779096,0.076078521,0.050968512,0,0.047151192,0.153354633,0.139168699,0.000606674,0.043775089,0.142859957,0.142103584,0.029400062,0.030069768,0.058366786,0.045646325,0.015671104
IMG_8011,,95,Now,2,150.4695939,0.586242706,0.016184445,0.078628038,0.065579614,0,0.026468469,0.147150279,0.145974745,0.013556558,0.01814114,0.138872246,0.137180994,0.059508551,0.016245118,0.063194418,0.049213151,0.024102234
IMG_8012,,95,Now,2,150.3385478,0.581948037,0.009584895,0.070375099,0.057892005,0.000223521,0.020177529,0.147236103,0.146724656,0.017010346,0.015434332,0.13913251,0.136889721,0.059532424,0.018351474,0.071083548,0.058017026,0.032334812
IMG_8013,,95,Now,2,147.9420093,0.588077948,0.002298985,0.06293277,0.046769495,0.000946181,0.006908686,0.150532716,0.153152308,0.020902,0.00946963,0.143178308,0.144304342,0.054585264,0.018129924,0.07752038,0.070818916,0.037550095
IMG_8014,,95,Now,2,147.9385731,0.577577911,0.011847023,0.061299068,0.042794508,0,0.028563874,0.153517997,0.148387708,0.002872962,0.028875638,0.144812291,0.14396382,0.032932513,0.028058738,0.079847038,0.06680821,0.025418612
IMG_8016,,79,Now,2,154.9988861,0.511948379,0.033901456,0.101277188,0.072438603,0,0.046242203,0.13599345,0.14519759,0.006546133,0.048801326,0.126247424,0.12658363,0.044751029,0.025156138,0.04363166,0.031607343,0.011624825
IMG_8017,,79,Now,2,148.5718482,0.522762728,0.018594027,0.091936896,0.060004697,0,0.039374079,0.148952885,0.157082168,0.001097282,0.050154772,0.135431121,0.140499114,0.02284226,0.027094763,0.052366415,0.042281664,0.012287855
IMG_8018,,79,Now,2,154.7526613,0.520534533,0.004128954,0.112078622,0.085399854,0.009234958,0.012726173,0.139256134,0.155338615,0.028931296,0.025967443,0.13043816,0.131452002,0.056427678,0.016773365,0.039539846,0.034262144,0.018044756
IMG_8019,,79,Now,2,152.4509702,0.517286913,0.023613474,0.104783505,0.077295401,1.64E-05,0.03469911,0.139540139,0.153986802,0.009684524,0.038491565,0.134058954,0.132793432,0.049273147,0.019488204,0.039239372,0.031716096,0.01131984
IMG_8021,,87,Now,2,156.1533295,0.481720926,0.012338228,0.085860755,0.077697174,0.001481825,0.027721355,0.121416826,0.133720233,0.01691525,0.041866404,0.127224189,0.135902347,0.056142998,0.029721626,0.058766177,0.047863347,0.025361267
IMG_8022,,87,Now,2,146.9899625,0.489655632,0.013826056,0.090625512,0.071939439,0,0.028901585,0.137588432,0.149006023,0.005807891,0.04322743,0.144865531,0.150983636,0.049285216,0.021684806,0.044924989,0.03420107,0.013132384
IMG_8023,,87,Now,2,143.9936764,0.487249172,0.001922153,0.072144198,0.066287072,0.000811475,0.010608107,0.137705929,0.157290127,0.012407859,0.020427407,0.152870082,0.161968575,0.047437281,0.020663143,0.061073686,0.053072271,0.023310636
IMG_8024,,87,Now,2,144.052566,0.486520382,0.008798873,0.084677856,0.069663764,0,0.02377683,0.13930946,0.153262087,0.00368577,0.043258112,0.152426465,0.161690576,0.033587483,0.02239015,0.049572704,0.041126147,0.012773723
IMG_8028,,57,Now,2,167.2589591,0.131290404,0.006826934,0.048736725,0.033478236,0.001181585,0.000364687,0.012326409,0.011728323,0.000539736,0.000408449,0.065804061,0.060829735,0.107086591,0.072995682,0.269590967,0.207813047,0.100288832
IMG_8029,,57,Now,2,169.737,0.139210621,0.024563192,0.049053582,0.025771695,0,0.001951077,0.018972044,0.010148515,0,0.017617938,0.123907979,0.148194525,0.082236459,0.112434479,0.213672103,0.137390798,0.034085614
IMG_8030,,57,Now,2,165.2543955,0.142541119,0.022212749,0.052250963,0.027647945,0,7.61E-05,0.020675061,0.014189364,0,0.024374648,0.145273511,0.170515963,0.073063045,0.095991352,0.198087785,0.12630361,0.02933788
IMG_8031,,57,Now,2,164.9452416,0.135646761,0.012240048,0.058719548,0.037641117,0,0.000460487,0.016473559,0.010516934,0.001114082,0.018672014,0.127970885,0.116369578,0.105882353,0.086200238,0.205748663,0.156238859,0.045751634
IMG_8034,,56,Now,2,161.0145152,0.174848965,0.000357061,0.004227137,0.004123474,0,0.004273209,0.001209399,0.005954849,0.003271136,0.004526607,0.116436305,0.098951854,0.066321124,0.06821009,0.259571527,0.231144897,0.131421331
IMG_8035,,56,Now,2,149.2825169,0.167059578,0.002182249,0.004086987,0.006508906,0,0.002043494,0.003431051,0.010116555,0.002737272,0.010280539,0.173772642,0.192820021,0.093470912,0.071484434,0.207313689,0.154182855,0.065568394
IMG_8036,,56,Now,2,162.83937,0.164859,0.003099292,0.003545692,0.004808367,0,0.001020343,0.000408137,0.008468848,0.001951406,0.007741853,0.128512212,0.139340603,0.057866208,0.099713029,0.248797908,0.215126586,0.079599515
IMG_8037,,56,Now,2,160.248101,0.1700456,4.99E-05,0.007338076,0.002795457,0,0.001048297,0.000386871,0.006988643,0.002358667,0.005141645,0.130113565,0.129327343,0.0598153,0.087345563,0.247709971,0.221564957,0.098015724
IMG_8040,,68,Now,2,174.3635283,0.142443224,0.001997326,0.00786349,0.006794055,0,0.002406228,0.000864984,0.001981599,0,0.0224424,0.018306204,0.007769128,0.025697885,0.12345679,0.317228906,0.298450893,0.164740112
IMG_8041,,68,Now,2,197.368257,0.140717606,0.006962933,0.009079118,0.00843061,0,0.002679364,0.00042665,0.000870367,0,0.020718138,0.014267185,0.014250119,0.008089289,0.220100348,0.318195781,0.320841013,0.055089085
IMG_8042,,68,Now,2,188.5144939,0.14022673,0.002802641,0.011578413,0.010895269,0,0.002662509,0.0018042,0,0,0.016815849,0.007199285,0.000455429,0.003871149,0.156089614,0.349384295,0.326350085,0.110091261
IMG_8043,,68,Now,2,166.28885,0.139222482,0.005763359,0.009469542,0.008930758,0,0.003346993,0.000767359,0.000881647,0,0.0258943,0.041388431,0.076458391,0.071446064,0.122401998,0.299629382,0.23393035,0.099691424
IMG_8045,,34,Now,2,167.893961,0.167401067,0.010239097,0.022678216,0.027963803,0,0.018416538,0.001466681,0.002490591,0.000996236,0.035214191,0.049659619,0.068256033,0.072614567,0.118732012,0.259865508,0.210468785,0.100938123
IMG_8046,,34,Now,2,165.589,0.160383611,0.006566339,0.017939615,0.018473719,0,0.007650256,0.000785447,0.000785447,0,0.0370574,0.073250809,0.103883251,0.062113167,0.132096516,0.260187251,0.20660404,0.072606742
IMG_8047,,34,Now,2,165.6684,0.15388639,0.005469507,0.015587274,0.027643184,0,0.008803771,6.57E-05,0.001248296,0,0.029499203,0.044462329,0.053512475,0.036102032,0.121462477,0.296963027,0.264802983,0.094377741
IMG_8048,,34,Now,2,162.2223217,0.160187794,0.007103418,0.008049507,0.015292512,0,0.011384081,0.001675042,0.000822011,0,0.064008313,0.144922142,0.18540232,0.094655376,0.120571996,0.186922266,0.122789875,0.036401142
IMG_8049,,34,Now,2,175.02679,0.14950666,0.013472612,0.01677617,0.011590137,0,0.01094419,0.000406024,0.002989812,0,0.054942418,0.117839215,0.20098184,0.004576997,0.184648605,0.226893548,0.147331316,0.006607116
IMG_8052,,23,Now,2,164.052993,0.168411828,0.018862661,0.024853549,0.030087273,0,0.036901741,0.002098803,0.002019102,0.001673729,0.035374132,0.04639949,0.059191562,0.072143037,0.086715107,0.256532193,0.21247061,0.11467701
IMG_8053,,23,Now,2,167.3461655,0.161896785,0.010565615,0.014564611,0.024746558,0,0.031829652,0.001977364,0.001210028,0.000752579,0.038012602,0.043442974,0.067702569,0.047943689,0.119409152,0.274219015,0.232354981,0.091268612
IMG_8054,,23,Now,2,171.910676,0.172262846,0.004485331,0.011503196,0.017987093,0,0.018078631,0.001235754,0.000732299,0,0.02875799,0.024135353,0.046333166,0.035424962,0.145452881,0.303492151,0.265199017,0.097182175
IMG_8055,,23,Now,2,176.4689459,0.175740057,0.003196104,0.004581082,0.007427136,0,0.014549882,0.001126246,0.002130736,0,0.02657332,0.027410395,0.030621718,0.022905411,0.166730081,0.301788296,0.288440758,0.102518834
IMG_8056,,23,Now,2,184.2425493,0.184934266,0.002307737,0.010730976,0.014841632,0,0.010730976,0.001947153,0.000865401,0,0.025846651,0.012620435,0.001456759,0.005379911,0.152339468,0.315669532,0.305097213,0.140166157
IMG_8059,,22,Now,2,174.7850991,0.177651163,0.018911749,0.016895596,0.023297766,0.001686023,0.03949773,0.001803926,0.000943229,0.001650651,0.032458881,0.037788127,0.023215233,0.045133526,0.106620291,0.253080233,0.235760184,0.161256853
IMG_8060,,22,Now,2,176.372813,0.174025155,0.008162075,0.010692849,0.01511839,0,0.037988101,0.001378013,0.00108651,0.000569755,0.027427754,0.025797989,0.016032648,0.027321753,0.132540976,0.278504326,0.266632216,0.150746644
IMG_8061,,22,Now,2,177.4302101,0.166242168,0.004974282,0.003957865,0.010595374,0,0.026442234,0.000847014,0.001278221,0,0.029014076,0.02194536,0.032402131,0.023208181,0.157467582,0.30426279,0.280438599,0.103166292
IMG_8062,,22,Now,2,174.7971333,0.175189643,0.007121928,0.008818293,0.007472417,0,0.023496754,0.002215088,0.001429993,5.61E-05,0.029959764,0.051437704,0.066438615,0.043025978,0.161042493,0.275596181,0.231897265,0.089991448
IMG_8063,,22,Now,2,170.1001862,0.170774302,0.011258817,0.013700488,0.020822029,0,0.032325014,0.002360282,0.001776994,0.000786761,0.039704286,0.073752035,0.085634835,0.055575149,0.132474227,0.237018448,0.203038524,0.089772111
IMG_8064,,22,Now,2,187.2039112,0.186642683,0.006909456,0.01789121,0.016961796,0,0.033177616,0.002360221,0.002543658,0.000917184,0.031147581,0.030193709,0.005759918,0.020422639,0.155150907,0.280487208,0.267450961,0.128625936
IMG_8068,,24,Now,2,162.0671117,0.169404897,0.02252419,0.016152911,0.025828795,0,0.032636282,0.00494369,0.000991382,0.000317242,0.058927722,0.133796859,0.153029662,0.079350182,0.10449162,0.179215355,0.13822503,0.049569079
